,tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
0,892420643555336193,35705,7548,8855814,17,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
1,892177421306343426,30873,5593,8855814,17,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
2,891815181378084864,23208,3704,8855814,17,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
3,891689557279858688,39002,7731,8855814,17,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
4,891327558926688256,37255,8332,8855814,17,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
5,891087950875897856,18779,2794,8855814,17,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
6,890971913173991426,10913,1813,8855814,17,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
7,890729181411237888,60180,16893,8855814,17,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
8,890609185150312448,25833,3848,8855814,17,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
9,890240255349198849,29497,6566,8855814,17,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
10,890006608113172480,28428,6559,8855814,17,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
11,889880896479866881,25861,4465,8855814,17,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
12,889665388333682689,44476,8954,8855814,17,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
13,889638837579907072,25029,4003,8855814,17,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
14,889531135344209921,14051,2022,8855814,17,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
15,889278841981685760,23336,4775,8855814,17,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
16,888917238123831296,26955,4019,8855814,17,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
17,888804989199671297,23650,3789,8855814,17,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
18,888554962724278272,18261,3101,8855814,17,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
19,888078434458587136,20177,3109,8855814,17,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
20,887705289381826560,28043,4835,8855814,17,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
21,887517139158093824,42951,10559,8855815,17,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
22,887473957103951883,63622,16115,8855815,17,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
23,887343217045368832,31189,9398,8855815,17,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
24,887101392804085760,28382,5346,8855815,17,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
25,886983233522544640,32295,6854,8855815,17,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
26,886736880519319552,11084,2866,8855815,17,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
27,886680336477933568,20834,4010,8855815,17,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
28,886366144734445568,19571,2836,8855815,17,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
29,886267009285017600,111,4,8855815,17,Twitter for iPhone,Original tweet,n
30,886258384151887873,25913,5658,8855815,17,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
31,886054160059072513,0,99,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
32,885984800019947520,30180,6023,8855815,17,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
33,885528943205470208,33295,5727,8855815,17,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
34,885518971528720385,18951,3346,8855815,17,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
35,885311592912609280,0,16562,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
36,885167619883638784,20263,3909,8855815,17,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
37,884925521741709313,71301,16153,8855815,17,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
38,884876753390489601,25761,4992,8855815,17,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
39,884562892145688576,22520,4209,8855815,17,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
40,884441805382717440,25089,5101,8855815,17,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
41,884247878851493888,67161,18193,8855815,17,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
42,884162670584377345,18906,2680,8855815,17,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
43,883838122936631299,20233,3073,8855815,17,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
44,883482846933004288,42413,8853,8855815,17,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
45,883360690899218434,20999,3314,8855815,17,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
46,883117836046086144,34344,5964,8855815,17,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
47,882992080364220416,22127,3484,8855815,17,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
48,882762694511734784,26169,4379,8855815,17,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
49,882627270321602560,25940,5444,8855815,17,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
50,882268110199369728,41501,10373,8855815,17,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
51,882045870035918850,27162,4365,8855815,17,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
52,881906580714921986,22557,3050,8855815,17,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
53,881666595344535552,46932,9566,8855815,17,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
54,881633300179243008,115,7,8855815,17,Twitter for iPhone,Original tweet,s
55,881536004380872706,45818,14344,8855815,17,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
56,881268444196462592,21547,4738,8855815,17,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
57,880935762899988482,15850,2505,8855815,17,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
58,880872448815771648,19732,3433,8855815,17,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
59,880465832366813184,26362,5566,8855815,17,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
60,880221127280381952,24986,3731,8855815,17,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
61,880095782870896641,25595,3895,8855815,17,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
62,879862464715927552,20735,3124,8855815,17,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
63,879674319642796034,293,10,8855815,17,Twitter for iPhone,Original tweet,d
64,879492040517615616,21769,2858,8855815,17,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
65,879415818425184262,98041,39954,8855815,17,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
66,879376492567855104,15601,2810,8855815,17,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
67,879130579576475649,0,6110,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
68,879050749262655488,20907,4222,8855815,17,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
69,879008229531029506,17639,2406,8855815,17,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
70,878776093423087618,17969,3676,8855815,17,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
71,878604707211726852,27912,6349,8855815,17,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
72,878404777348136964,0,1150,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
73,878316110768087041,0,5960,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
74,878281511006478336,7172,1150,8855815,17,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
75,878057613040115712,39054,6110,8855815,17,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
76,877736472329191424,73483,17002,8855815,17,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
77,877611172832227328,0,71,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
78,877556246731214848,21058,3418,8855815,17,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
79,877316821321428993,25451,4677,8855815,17,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
80,877201837425926144,25152,5005,8855815,17,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
81,876838120628539392,19210,2999,8855815,17,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
82,876537666061221889,22014,4220,8855815,17,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
83,876484053909872640,17453,2129,8855815,17,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
84,876120275196170240,25990,4196,8855815,17,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
85,875747767867523072,23345,3844,8855815,17,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
86,875144289856114688,20391,4419,8855815,17,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
87,875097192612077568,25506,5480,8855815,17,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
88,875021211251597312,23710,4245,8855815,17,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
89,874680097055178752,25875,4176,8855815,17,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
90,874434818259525634,0,13096,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
91,874296783580663808,24227,3716,8855815,17,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
92,874057562936811520,21145,3593,8855815,17,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
93,874012996292530176,31862,9222,8855815,17,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
94,873580283840344065,22548,3560,8855815,17,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
95,873337748698140672,0,1428,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
96,873213775632977920,6665,1428,8855815,17,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
97,872967104147763200,25380,4893,8855815,17,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
98,872820683541237760,13736,3364,8855815,17,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
99,872620804844003328,19332,3297,8855815,17,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
100,872486979161796608,38018,8189,8855815,17,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
101,872122724285648897,31952,7330,8855815,17,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
102,871879754684805121,35040,9921,8855815,17,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
103,871762521631449091,18875,3162,8855815,17,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
104,871515927908634625,18841,3153,8855815,17,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
105,871166179821445120,0,5188,8855815,17,Twitter for iPhone,This is a retweet,This is a retweet
106,871102520638267392,19546,5002,8855815,17,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
107,871032628920680449,21254,3466,8855815,17,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
108,870804317367881728,31460,5632,8855815,17,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
109,870726314365509632,114,3,8855815,17,Twitter for iPhone,Original tweet,s
110,870656317836468226,11523,2385,8855815,17,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
111,870374049280663552,77697,24165,8855815,17,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
112,870308999962521604,20507,3773,8855815,17,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
113,870063196459192321,34173,7566,8855815,17,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
114,869772420881756160,39900,9251,8855815,17,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
115,869702957897576449,26431,5750,8855815,17,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
116,869596645499047938,14964,2847,8855816,17,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
117,869227993411051520,19145,3439,8855816,17,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
118,868880397819494401,61284,13170,8855816,17,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
119,868639477480148993,0,1890,8855816,17,Twitter for iPhone,This is a retweet,This is a retweet
120,868622495443632128,24997,4835,8855816,17,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
121,868552278524837888,9455,1890,8855816,17,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
122,867900495410671616,22747,3832,8855816,17,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
123,867774946302451713,31893,6727,8855816,17,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
124,867421006826221569,15118,2285,8855816,17,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
125,867072653475098625,0,110,8855816,17,Twitter for iPhone,This is a retweet,This is a retweet
126,867051520902168576,30287,7244,8855816,17,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
127,866720684873056260,18824,4400,8855816,17,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
128,866686824827068416,18093,3194,8855816,17,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
129,866450705531457537,114986,32390,8855816,17,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
130,866334964761202691,49224,13096,8855816,17,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
131,866094527597207552,0,7703,8855816,17,Twitter for iPhone,This is a retweet,This is a retweet
132,865718153858494464,24185,5180,8855817,17,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
133,865359393868664832,24921,4607,8855817,17,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
134,865006731092295680,26409,7102,8855817,17,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
135,864873206498414592,30418,8001,8855817,17,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
136,864279568663928832,13755,2778,8855817,17,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
137,864197398364647424,28245,8159,8855817,17,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
138,863907417377173506,19439,3824,8855817,17,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
139,863553081350529029,14413,3870,8855817,17,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
140,863471782782697472,0,2243,8855817,17,Twitter for iPhone,This is a retweet,This is a retweet
141,863432100342583297,22454,4846,8855817,17,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
142,863427515083354112,2083,89,8855817,17,Twitter for iPhone,Original tweet,0
143,863079547188785154,8298,1026,8855817,17,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
144,863062471531167744,7979,2243,8855817,17,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
145,862831371563274240,18135,4772,8855817,17,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
146,862722525377298433,16186,3283,8855817,17,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
147,862457590147678208,19295,4562,8855817,17,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
148,862096992088072192,70185,21453,8855817,17,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
149,861383897657036800,34140,9932,8855817,17,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
150,861288531465048066,16252,3836,8855817,17,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
151,861005113778896900,15809,3543,8855817,17,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
152,860981674716409858,0,1993,8855817,17,Twitter for iPhone,This is a retweet,This is a retweet
153,860924035999428608,0,741,8855817,17,Twitter for iPhone,This is a retweet,This is a retweet
154,860563773140209665,7110,1993,8855817,17,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
155,860524505164394496,22437,4939,8855817,17,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
156,860276583193509888,17450,3271,8855818,17,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
157,860184849394610176,15817,5446,8855818,17,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
158,860177593139703809,0,28810,8855818,17,Twitter for iPhone,This is a retweet,This is a retweet
159,859924526012018688,18621,3835,8855818,17,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
160,859851578198683649,14683,3281,8855818,17,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
161,859607811541651456,17729,1452,8855818,17,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
162,859196978902773760,85399,28157,8855818,17,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
163,859074603037188101,32145,12740,8855818,17,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
164,858860390427611136,0,7590,8855818,17,Twitter for iPhone,This is a retweet,This is a retweet
165,858843525470990336,14863,3249,8855818,17,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
166,858471635011153920,20517,4549,8855818,17,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
167,858107933456039936,15026,2714,8855818,17,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
168,857989990357356544,15335,2433,8855818,17,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
169,857746408056729600,32687,9987,8855818,17,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
170,857393404942143489,5620,1547,8855818,17,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
171,857263160327368704,19161,4258,8855818,17,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
172,857214891891077121,214,17,8855818,17,Twitter for iPhone,Original tweet,0
173,857062103051644929,0,157,8855818,17,Twitter for iPhone,This is a retweet,This is a retweet
174,857029823797047296,18020,3745,8855818,17,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
175,856543823941562368,15647,2718,8855818,17,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
176,856526610513747968,11366,1775,8855818,17,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
177,856330835276025856,0,631,8855818,17,Twitter for iPhone,This is a retweet,This is a retweet
178,856288084350160898,491,15,8855818,17,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
179,856282028240666624,26572,5938,8855819,17,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
180,855862651834028034,323,24,8855819,17,Twitter for iPhone,Original tweet,h
181,855860136149123072,4698,927,8855819,17,Twitter for iPhone,Original tweet,0
182,855857698524602368,11380,1992,8855819,17,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
183,855851453814013952,43961,17112,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
184,855818117272018944,25599,5142,8855819,17,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
185,855459453768019968,28603,7791,8855819,17,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
186,855245323840757760,0,5638,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
187,855138241867124737,0,43,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
188,854732716440526848,21864,5757,8855819,17,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
189,854482394044301312,28135,6494,8855819,17,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
190,854365224396361728,18190,4460,8855819,17,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
191,854120357044912130,30820,7098,8855819,17,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
192,854010172552949760,15659,3002,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
193,853760880890318849,27569,5479,8855819,17,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
194,853639147608842240,33450,9543,8855819,17,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
195,853299958564483072,14957,3396,8855819,17,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
196,852936405516943360,0,1894,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
197,852912242202992640,8718,1730,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
198,852672615818899456,14426,2065,8855819,17,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
199,852553447878664193,15778,3321,8855819,17,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
200,852311364735569921,32080,9519,8855819,17,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
201,852226086759018497,19383,6564,8855819,17,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
202,852189679701164033,11116,1528,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
203,851861385021730816,0,19,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
204,851591660324737024,15783,3324,8855819,17,Twitter for iPhone,Original tweet,https://t.co/0Gf60Esegi
205,851464819735769094,23557,6784,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
206,851224888060895234,20099,5521,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
207,850753642995093505,29900,8749,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
208,850380195714523136,12748,2505,8855819,17,Twitter for iPhone,Original tweet,https://t.co/qVVzFe9xaT
209,850333567704068097,3363,315,8855819,17,Twitter for iPhone,Original tweet,S
210,850145622816686080,15902,3658,8855819,17,Twitter for iPhone,Original tweet,https://t.co/PCX25VV78l
211,850019790995546112,19860,4690,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ecb3LvExde
212,849776966551130114,29571,7307,8855819,17,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
213,849668094696017920,0,4770,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
214,849412302885593088,15467,3036,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
215,849336543269576704,11135,1829,8855819,17,Twitter for iPhone,Original tweet,https://t.co/C6cLzHKtpG
216,849051919805034497,41263,8173,8855819,17,Twitter for iPhone,Original tweet,https://t.co/r6GjO6MbZz
217,848690551926992896,24569,4175,8855819,17,Twitter for iPhone,Original tweet,https://t.co/bR2UgZPzRE
218,848324959059550208,24101,4469,8855819,17,Twitter for iPhone,Original tweet,https://t.co/S5ugyHf7c0
219,848213670039564288,7971,700,8855819,17,Twitter for iPhone,Original tweet,t
220,848212111729840128,15934,2923,8855819,17,Twitter for iPhone,Original tweet,https://t.co/KUBZuymfjF
221,847978865427394560,0,3154,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
222,847971574464610304,0,420,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
223,847962785489326080,22982,4902,8855819,17,Twitter for iPhone,Original tweet,https://t.co/1G620DbMlY
224,847842811428974592,5312,1283,8855819,17,Twitter for iPhone,Original tweet,https://t.co/YrKQoI5Dde
225,847617282490613760,6830,401,8855819,17,Twitter for iPhone,Original tweet,0
226,847606175596138505,18362,3328,8855819,17,Twitter for iPhone,Original tweet,https://t.co/WTPBWT6Ux1
227,847251039262605312,20052,4194,8855819,17,Twitter for iPhone,Original tweet,https://t.co/zhbRIZQgnq
228,847157206088847362,19457,5681,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Z4QpuSEvsc
229,847116187444137987,21011,3085,8855819,17,Twitter for iPhone,Original tweet,https://t.co/FoS7RUQGBI
230,846874817362120707,19656,3800,8855819,17,Twitter for iPhone,Original tweet,https://t.co/uaeFb7LCT9
231,846514051647705089,43603,11170,8855819,17,Twitter for iPhone,Original tweet,https://t.co/SIh5iOUSQh
232,846505985330044928,13806,2972,8855819,17,Twitter for iPhone,Original tweet,https://t.co/GJ8rozumsy
233,846153765933735936,30905,8760,8855819,17,Twitter for iPhone,Original tweet,https://t.co/a0CkS5ExFR
234,846139713627017216,30413,9746,8855819,17,Twitter for iPhone,Original tweet,https://t.co/4ctgpGcqAd
235,846042936437604353,15653,2778,8855819,17,Twitter for iPhone,Original tweet,https://t.co/0hLkztpiOW
236,845812042753855489,28614,8417,8855819,17,Twitter for iPhone,Original tweet,https://t.co/TLNexlqzXP
237,845677943972139009,24703,4670,8855819,17,Twitter for iPhone,Original tweet,https://t.co/R6xQ5n19T3
238,845397057150107648,7482,1742,8855819,17,Twitter for iPhone,Original tweet,https://t.co/V0oYQJp4Ei
239,845306882940190720,22878,5231,8855819,17,Twitter for iPhone,Original tweet,https://t.co/7mPCF4ZwEk
240,845098359547420673,0,7443,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
241,844979544864018432,13382,2474,8855819,17,Twitter for iPhone,Original tweet,https://t.co/a5OaJeRl9B
242,844973813909606400,14789,3091,8855819,17,Twitter for iPhone,Original tweet,https://t.co/7TWoMa3h5W
243,844580511645339650,16164,3033,8855819,17,Twitter for iPhone,Original tweet,https://t.co/FatDY8E0GO
244,844223788422217728,13421,2132,8855819,17,Twitter for iPhone,Original tweet,https://t.co/VI27R8R4nA
245,843981021012017153,14903,2874,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Gu5wHx3CBd
246,843856843873095681,21065,4501,8855819,17,Twitter for iPhone,Original tweet,https://t.co/G0LD9dZhwh
247,843604394117681152,16595,2665,8855819,17,Twitter for iPhone,Original tweet,https://t.co/wHUElL84RC
248,843235543001513987,21136,5871,8855819,17,Twitter for iPhone,Original tweet,https://t.co/E1nJycIG61
249,842846295480000512,15033,3544,8855819,17,Twitter for iPhone,Original tweet,https://t.co/nFpNgCWWYs
250,842765311967449089,6623,1244,8855819,17,Twitter for iPhone,Original tweet,https://t.co/WSYSvm2ULO
251,842535590457499648,17807,3422,8855819,17,Twitter for iPhone,Original tweet,https://t.co/Tf0rh9ZgZe
252,842163532590374912,24039,5638,8855819,17,Twitter for iPhone,Original tweet,https://t.co/so1vpVVZX6
253,842115215311396866,13758,2958,8855819,17,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
254,841833993020538882,0,14676,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
255,841680585030541313,25344,7635,8855819,17,Twitter for iPhone,Original tweet,https://t.co/bZpfsvJxI2
256,841439858740625411,12452,3590,8855819,17,Twitter for iPhone,Original tweet,https://t.co/lFivFHjdCU
257,841320156043304961,19500,5375,8855819,17,Twitter for iPhone,Original tweet,https://t.co/cEORXhwZ5K
258,841314665196081154,15618,4533,8855819,17,Twitter Web Client,Original tweet,https://t.co/ARXIaLUxgN
259,841077006473256960,22509,5188,8855819,17,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
260,840761248237133825,0,1727,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
261,840728873075638272,0,15716,8855819,17,Twitter for iPhone,This is a retweet,This is a retweet
262,840698636975636481,173,2,8855819,17,Twitter for iPhone,Original tweet,n
263,840696689258311684,12118,949,8855819,17,Twitter for iPhone,Original tweet,https://t.co/2gclc1MNr7
264,840632337062862849,8868,1727,8855819,17,Twitter for iPhone,Original tweet,https://t.co/K0BVR0NyHn
265,840370681858686976,16209,4455,8855819,17,Twitter for iPhone,Original tweet,https://t.co/76iL7JUQdG
266,840268004936019968,18991,5596,8855819,17,Twitter for iPhone,Original tweet,https://t.co/JQT6a68X0D
267,839990271299457024,13238,2227,8855819,17,Twitter for iPhone,Original tweet,https://t.co/r7W1NbkOtr
268,839549326359670784,27094,7590,8855819,17,Twitter for iPhone,Original tweet,https://t.co/ESW7mcQeZV
